pairname,pairs,2008-10-01,2008-10-15,2008-10-29,2008-11-12,2008-11-26,2008-12-10,2008-12-24,2009-01-07,2009-01-21,2009-02-04,2009-02-18,2009-03-04,2009-03-18,2009-04-01,2009-04-15,2009-04-29,2009-05-13,2009-05-27,2009-06-10,total
403,2.2-2.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
404,2.2-2.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5000,1.5000,1.5000,1.5000,2.0000,0.5000,0.5000,10.0000
405,2.2-2.6,0.0000,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0000,0.3333,0.6667,0.0000,0.6667,1.0000,1.0000,1.0000,0.3333,0.3333,1.0000,0.0000,8.3333
406,2.2-2.7,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,0.5000,0.0000,0.5000,0.5000,1.0000,1.5000,1.5000,1.5000,1.5000,1.5000,1.0000,1.0000,1.0000,14.5000
407,2.2-2.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000
408,2.2-3.0,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1.0000,0.5000,0.5000,1.0000,1.5000,1.5000,0.0000,0.0000,7.0000
409,2.2-3.2,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,9.0000
410,2.2-3.3,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,2.0000,2.0000,0.0000,1.0000,2.0000,1.0000,2.0000,14.0000
411,2.2-3.5,0.0000,0.0000,1.0000,1.0000,0.5000,1.0000,1.0000,0.0000,1.0000,1.0000,1.5000,1.5000,1.0000,2.0000,2.0000,2.0000,2.0000,1.5000,1.0000,21.0000
412,2.2-4.0,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,2.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,1.0000,1.0000,0.0000,19.0000
413,2.2-4.3,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,2.0000,2.0000,0.0000,2.0000,0.0000,9.0000
414,2.2-4.8,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,7.0000
415,2.2-5.0,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,24.0000
416,2.2-5.8,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,24.0000
417,2.2-6.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,2.0000
418,2.2-6.5,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,2.0000,1.0000,24.0000
419,2.2-7.0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
420,2.5-0.0,0.0000,0.7000,0.5000,0.7000,1.0000,0.2000,0.3000,0.2000,0.7000,0.4000,0.2000,0.0000,0.8000,0.6000,0.8000,0.9000,1.1000,0.7000,0.2000,10.0000
421,2.5-0.2,0.0000,0.5000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,0.0000,0.5000,0.0000,0.5000,0.5000,1.0000,1.0000,0.0000,8.5000
422,2.5-0.3,0.2500,0.7500,0.5000,0.5000,0.5000,0.2500,0.2500,0.0000,0.7500,0.7500,0.5000,0.0000,1.2500,1.0000,0.7500,0.7500,0.7500,0.2500,0.0000,9.7500
423,2.5-0.5,0.6667,0.8333,0.3333,0.5000,0.1667,0.0000,0.0000,0.3333,0.8333,0.6667,0.5000,0.0000,1.0000,0.3333,0.5000,0.8333,1.1667,0.8333,0.5000,10.0000
424,2.5-0.6,0.5000,2.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.0000,1.0000,0.5000,1.0000,0.0000,0.0000,0.5000,1.5000,1.0000,1.5000,1.0000,1.5000,15.0000
425,2.5-0.7,1.0000,1.5000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0000,1.5000,1.5000,1.5000,2.0000,1.0000,1.0000,14.5000
426,2.5-0.8,0.5000,1.5000,0.6667,0.8333,0.5000,0.0000,0.1667,0.0000,0.6667,0.1667,0.5000,0.0000,1.1667,0.5000,0.8333,0.8333,1.0000,0.8333,0.1667,10.8333
427,2.5-1.0,0.2500,0.6875,0.1250,0.6250,0.6250,0.0625,0.0625,0.0000,0.3125,0.1875,0.1875,0.0000,1.0000,0.8750,0.9375,0.4375,1.1250,0.7500,0.0000,8.2500
428,2.5-1.2,0.5000,2.0000,2.0000,1.0000,1.0000,0.5000,1.0000,0.5000,2.0000,0.5000,0.5000,0.0000,1.0000,0.5000,1.5000,1.5000,2.0000,2.0000,1.5000,21.5000
429,2.5-1.5,0.5000,2.0000,1.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0.5000,0.5000,0.0000,0.0000,1.5000,1.5000,1.5000,1.5000,2.0000,1.5000,0.5000,15.5000
430,2.5-1.7,1.0000,1.5000,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.5000,0.0000,1.0000,1.5000,1.0000,1.0000,0.5000,1.0000,0.5000,14.5000
431,2.5-1.8,0.1667,1.1667,0.8333,0.8333,0.5000,0.3333,0.5000,0.3333,0.5000,0.6667,0.6667,0.0000,1.0000,1.0000,1.0000,0.8333,1.1667,0.8333,0.3333,12.6667
432,2.5-2.0,0.4000,1.3000,0.7000,0.6000,0.6000,0.1000,0.3000,0.0000,0.2000,0.7000,0.4000,0.1000,0.3000,0.4000,0.8000,1.0000,1.3000,1.0000,0.1000,10.3000
433,2.5-2.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5000,1.5000,1.5000,1.5000,2.0000,0.5000,0.5000,10.0000
434,2.5-2.5,0.5000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000,0.5000,8.5000
435,2.5-2.6,0.5000,0.6667,0.5000,1.0000,0.3333,0.0000,0.1667,0.3333,0.8333,0.5000,0.5000,0.0000,0.8333,0.8333,0.8333,0.8333,1.0000,1.0000,0.5000,11.1667
436,2.5-2.7,0.5000,0.7500,0.5000,0.7500,0.7500,0.2500,0.7500,0.0000,0.2500,0.2500,0.2500,0.0000,1.0000,0.7500,1.0000,0.7500,0.7500,0.2500,0.2500,9.7500
437,2.5-2.8,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.5000,0.0000,1.5000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,6.0000
438,2.5-3.0,0.2500,0.7500,0.5000,0.5000,0.2500,0.0000,0.2500,0.0000,0.5000,0.5000,0.5000,0.0000,0.2500,0.2500,1.0000,1.2500,1.0000,0.5000,0.0000,8.2500
439,2.5-3.2,1.0000,0.7500,0.5000,1.0000,1.0000,0.2500,1.0000,0.0000,1.0000,0.7500,0.2500,0.0000,0.7500,0.7500,0.5000,0.0000,0.2500,0.0000,0.5000,10.2500
440,2.5-3.3,0.0000,1.0000,0.5000,0.5000,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,1.0000,10.5000
441,2.5-3.5,0.2500,1.2500,0.5000,0.5000,0.5000,0.2500,0.0000,0.2500,0.5000,0.2500,0.2500,0.0000,0.5000,1.0000,1.5000,1.0000,2.0000,0.5000,0.5000,11.5000
442,2.5-4.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.5000,0.0000,0.5000,1.0000,0.5000,0.0000,1.5000,1.5000,1.5000,1.5000,1.0000,0.5000,0.0000,11.0000
443,2.5-4.3,0.5000,1.5000,1.0000,1.0000,1.0000,0.5000,2.0000,0.0000,1.0000,0.5000,0.0000,0.0000,1.0000,1.0000,1.5000,1.0000,1.0000,2.0000,1.0000,17.5000
444,2.5-4.8,0.0000,0.0000,1.0000,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.5000,1.5000,1.5000,2.0000,1.0000,0.0000,10.0000
445,2.5-5.0,0.5000,1.5000,0.0000,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.5000,1.0000,2.0000,1.0000,0.0000,11.0000
446,2.5-5.8,0.5000,0.0000,0.5000,1.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,0.0000,1.5000,1.0000,1.5000,1.0000,2.0000,2.0000,0.0000,13.0000
447,2.5-6.0,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.0000,0.5000,2.5000
448,2.5-6.5,1.5000,1.0000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,1.0000,1.0000,1.5000,1.5000,2.0000,2.0000,1.0000,15.0000
449,2.5-7.0,0.5000,0.0000,0.0000,1.0000,1.0000,0.0000,0.5000,0.5000,2.0000,1.0000,1.0000,0.0000,1.5000,1.5000,1.0000,1.5000,2.0000,2.0000,1.5000,18.5000
450,2.6-0.0,0.2000,0.5333,1.0000,1.0000,0.6000,0.6000,0.6000,0.4000,0.8667,0.8000,0.6667,0.7333,1.0000,0.6000,0.7333,0.6667,0.5333,0.4667,0.4000,12.4000
451,2.6-0.2,0.0000,0.6667,0.6667,1.0000,0.6667,0.0000,0.6667,0.3333,0.3333,0.3333,0.3333,0.3333,0.6667,0.3333,0.3333,0.6667,0.3333,0.3333,0.0000,8.0000
452,2.6-0.3,0.1667,0.1667,0.6667,0.6667,0.8333,0.5000,0.5000,0.0000,1.1667,1.1667,1.0000,0.3333,1.0000,0.8333,0.6667,0.5000,0.1667,0.3333,0.0000,10.6667
453,2.6-0.5,0.3333,0.5556,0.2222,0.6667,0.1111,0.0000,0.0000,0.3333,0.4444,0.3333,1.0000,0.7778,0.7778,0.2222,0.3333,0.7778,0.4444,0.5556,0.3333,8.2222
454,2.6-0.6,0.0000,1.0000,0.6667,1.0000,1.0000,0.6667,0.6667,0.3333,1.3333,0.6667,1.6667,1.3333,1.0000,0.3333,1.3333,1.3333,1.3333,1.0000,0.6667,17.3333
455,2.6-0.7,0.6667,0.6667,0.6667,1.6667,0.6667,0.0000,0.6667,0.3333,0.3333,0.6667,0.3333,0.0000,0.6667,1.0000,1.0000,1.0000,1.3333,1.3333,1.0000,14.0000
456,2.6-0.8,0.2222,0.8889,0.5556,0.8889,0.6667,0.4444,0.5556,0.4444,1.3333,0.4444,0.7778,1.1111,1.0000,0.5556,0.7778,0.8889,0.7778,0.5556,0.0000,12.8889
457,2.6-1.0,0.2917,0.6250,0.5833,0.6667,0.2500,0.3750,0.3750,0.2917,0.6667,0.6250,0.5417,0.6667,1.1250,0.8333,0.9167,0.4583,0.3750,0.4167,0.0417,10.1250
458,2.6-1.2,0.3333,0.3333,0.6667,1.0000,0.6667,0.0000,0.3333,1.0000,1.0000,0.3333,0.3333,0.3333,1.0000,0.3333,0.3333,1.6667,1.6667,1.0000,0.6667,13.0000
459,2.6-1.5,0.3333,0.6667,1.0000,0.6667,0.0000,0.0000,0.6667,0.3333,1.0000,0.6667,1.0000,0.6667,1.6667,0.6667,1.0000,1.0000,1.0000,1.3333,0.3333,14.0000
460,2.6-1.7,0.6667,0.3333,1.0000,0.3333,0.6667,0.3333,0.6667,0.0000,1.0000,0.3333,1.0000,1.3333,1.0000,0.6667,0.6667,1.3333,0.3333,0.6667,0.3333,12.6667
461,2.6-1.8,0.2222,0.6667,0.5556,0.7778,0.7778,0.4444,0.6667,0.6667,1.1111,1.1111,1.1111,1.0000,0.8889,0.7778,0.8889,0.8889,0.7778,0.7778,0.4444,14.5556
462,2.6-2.0,0.3333,0.6000,0.6667,0.8000,0.4000,0.2667,0.3333,0.1333,0.6667,0.6667,0.7333,0.6667,0.6667,0.4000,0.6000,0.8667,0.5333,0.4667,0.1333,9.9333
463,2.6-2.2,0.0000,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0000,0.3333,0.6667,0.0000,0.6667,1.0000,1.0000,1.0000,0.3333,0.3333,1.0000,0.0000,8.3333
464,2.6-2.5,0.5000,0.6667,0.5000,1.0000,0.3333,0.0000,0.1667,0.3333,0.8333,0.5000,0.5000,0.0000,0.8333,0.8333,0.8333,0.8333,1.0000,1.0000,0.5000,11.1667
465,2.6-2.6,0.0000,0.0000,0.2222,0.4444,0.2222,0.0000,0.0000,0.0000,0.4444,0.0000,0.2222,0.0000,0.4444,0.2222,0.6667,0.2222,0.0000,0.4444,0.2222,3.7778
466,2.6-2.7,0.1667,0.6667,1.0000,0.6667,0.6667,0.5000,0.8333,0.0000,1.1667,0.3333,0.6667,0.8333,0.8333,0.6667,0.8333,0.6667,0.5000,0.6667,0.3333,12.0000
467,2.6-2.8,0.0000,0.0000,0.0000,0.3333,1.0000,0.3333,0.3333,0.0000,1.3333,0.3333,0.0000,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,6.3333
468,2.6-3.0,0.5000,0.6667,0.8333,0.5000,0.5000,0.1667,0.6667,0.3333,1.0000,0.6667,0.6667,0.3333,0.3333,0.1667,1.1667,1.0000,0.3333,0.5000,0.0000,10.3333
469,2.6-3.2,0.5000,0.6667,1.6667,1.1667,0.8333,0.5000,1.0000,0.3333,1.3333,0.6667,0.8333,0.8333,0.6667,0.3333,0.6667,0.0000,0.1667,0.1667,0.0000,12.3333
470,2.6-3.3,0.6667,0.6667,1.0000,0.6667,1.0000,0.6667,0.6667,0.6667,1.3333,0.6667,0.6667,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,16.0000
471,2.6-3.5,0.3333,0.8333,0.8333,1.0000,0.3333,0.6667,0.6667,0.6667,1.1667,0.6667,0.6667,0.6667,0.3333,0.8333,0.8333,0.6667,0.8333,0.6667,0.3333,13.0000
472,2.6-4.0,0.0000,0.0000,0.0000,0.6667,0.3333,0.0000,0.3333,0.0000,0.3333,1.0000,0.6667,1.0000,1.3333,1.0000,1.0000,1.3333,0.6667,0.3333,0.0000,10.0000
473,2.6-4.3,0.3333,0.3333,0.6667,1.3333,0.0000,0.0000,0.6667,0.0000,1.0000,0.3333,0.0000,0.3333,1.3333,0.6667,1.0000,0.6667,1.0000,1.3333,0.3333,11.3333
474,2.6-4.8,0.6667,0.6667,1.0000,0.3333,0.0000,0.0000,0.3333,0.0000,0.3333,0.3333,0.6667,0.6667,0.3333,1.0000,1.3333,1.0000,1.3333,1.3333,0.0000,11.3333
475,2.6-5.0,0.6667,1.0000,0.6667,1.0000,0.6667,1.0000,0.6667,0.3333,0.6667,0.3333,0.6667,0.6667,0.6667,1.3333,1.0000,0.6667,0.3333,0.6667,0.0000,13.0000
476,2.6-5.8,0.3333,0.6667,1.0000,1.3333,0.6667,0.0000,0.0000,0.3333,1.0000,1.0000,1.0000,1.0000,1.3333,0.6667,1.3333,1.0000,0.3333,1.0000,0.3333,14.3333
477,2.6-6.0,0.0000,0.0000,0.3333,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,0.0000,0.6667,0.0000,0.0000,0.0000,0.3333,0.3333,0.3333,2.6667
478,2.6-6.5,0.6667,0.0000,0.6667,1.0000,0.0000,0.0000,0.3333,0.0000,1.0000,0.3333,0.6667,1.0000,1.0000,0.6667,1.0000,0.6667,0.6667,1.3333,0.3333,11.3333
479,2.6-7.0,1.0000,0.3333,0.6667,1.3333,1.0000,0.0000,0.0000,1.0000,0.6667,0.3333,1.3333,1.3333,1.3333,1.0000,0.6667,1.3333,1.3333,1.3333,0.6667,16.6667
480,2.7-0.0,0.2000,0.6000,0.9000,0.7000,0.8000,0.8000,0.5000,0.0000,0.6000,0.4000,0.7000,0.6000,0.9000,0.7000,0.7000,0.8000,0.8000,0.5000,0.3000,11.5000
481,2.7-0.2,0.5000,1.0000,1.0000,1.5000,1.5000,0.5000,0.5000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.5000,0.0000,11.5000
482,2.7-0.3,0.7500,1.0000,1.0000,0.7500,0.7500,0.5000,1.0000,0.0000,0.2500,1.0000,1.0000,1.0000,1.5000,0.2500,0.7500,0.7500,0.5000,0.5000,0.2500,13.5000
483,2.7-0.5,0.3333,0.5000,0.3333,0.5000,0.1667,0.0000,0.1667,0.0000,0.5000,0.0000,0.5000,0.1667,0.8333,0.0000,0.1667,0.6667,0.5000,0.5000,0.3333,6.1667
484,2.7-0.6,0.0000,1.5000,1.5000,1.5000,1.5000,1.5000,1.0000,0.0000,1.0000,1.0000,1.5000,1.5000,1.0000,1.0000,1.5000,1.5000,1.5000,1.5000,1.0000,22.5000
485,2.7-0.7,1.0000,0.5000,1.5000,1.5000,1.5000,1.0000,0.5000,0.0000,0.0000,0.5000,0.0000,1.0000,1.5000,1.5000,1.5000,1.5000,1.0000,1.5000,0.5000,18.0000
486,2.7-0.8,0.1667,1.1667,1.1667,1.1667,1.0000,0.3333,0.1667,0.0000,1.3333,0.5000,0.8333,0.8333,1.0000,0.8333,1.0000,1.0000,1.0000,1.0000,0.0000,14.5000
487,2.7-1.0,0.3125,0.6875,0.5000,0.6875,0.3125,0.5625,0.5625,0.0000,0.6875,0.6875,0.6875,0.5625,1.2500,1.0625,0.8125,0.8125,0.8750,0.5625,0.1250,11.7500
488,2.7-1.2,0.0000,1.0000,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,1.5000,0.5000,0.0000,0.0000,9.0000
489,2.7-1.5,0.0000,1.0000,1.5000,0.5000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,1.0000,17.5000
490,2.7-1.7,1.0000,1.5000,1.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.5000,0.0000,1.0000,1.5000,1.5000,0.5000,1.5000,1.0000,1.0000,0.5000,0.0000,16.5000
491,2.7-1.8,0.0000,1.1667,1.0000,1.1667,1.3333,0.8333,1.0000,0.0000,0.6667,1.0000,1.3333,0.8333,1.1667,1.0000,1.0000,1.1667,1.0000,1.0000,0.5000,17.1667
492,2.7-2.0,0.0000,0.5000,1.0000,1.0000,0.3000,0.5000,0.4000,0.1000,0.5000,0.8000,0.6000,0.5000,0.7000,0.6000,1.0000,1.1000,1.0000,0.6000,0.3000,11.5000
493,2.7-2.2,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,0.5000,0.0000,0.5000,0.5000,1.0000,1.5000,1.5000,1.5000,1.5000,1.5000,1.0000,1.0000,1.0000,14.5000
494,2.7-2.5,0.5000,0.7500,0.5000,0.7500,0.7500,0.2500,0.7500,0.0000,0.2500,0.2500,0.2500,0.0000,1.0000,0.7500,1.0000,0.7500,0.7500,0.2500,0.2500,9.7500
495,2.7-2.6,0.1667,0.6667,1.0000,0.6667,0.6667,0.5000,0.8333,0.0000,1.1667,0.3333,0.6667,0.8333,0.8333,0.6667,0.8333,0.6667,0.5000,0.6667,0.3333,12.0000
496,2.7-2.7,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,0.5000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,8.0000
497,2.7-2.8,0.5000,0.5000,0.0000,0.5000,1.0000,1.5000,1.5000,0.0000,1.5000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,0.5000,0.5000,10.5000
498,2.7-3.0,0.2500,0.7500,1.0000,0.2500,0.2500,0.5000,0.7500,0.0000,1.0000,0.7500,0.7500,0.2500,0.2500,0.0000,0.7500,1.5000,1.0000,0.2500,0.5000,10.7500
499,2.7-3.2,0.2500,0.7500,1.5000,1.2500,1.0000,1.0000,1.2500,0.0000,1.7500,0.7500,1.0000,1.0000,0.7500,0.7500,0.7500,0.0000,0.5000,0.5000,0.2500,15.0000
500,2.7-3.3,0.0000,1.0000,0.5000,0.5000,1.5000,1.0000,1.0000,0.0000,0.5000,1.0000,1.0000,1.0000,1.5000,1.0000,1.5000,1.0000,1.5000,1.0000,1.0000,17.5000
501,2.7-3.5,0.0000,1.0000,1.0000,1.2500,0.5000,0.7500,0.7500,0.2500,1.2500,1.0000,1.0000,0.7500,0.5000,1.5000,1.2500,1.2500,1.2500,0.7500,0.5000,16.5000
502,2.7-4.0,0.0000,0.0000,0.5000,0.5000,0.5000,0.0000,0.5000,0.0000,0.0000,1.0000,1.0000,1.0000,1.5000,1.0000,2.0000,1.5000,1.0000,0.0000,0.0000,12.0000
503,2.7-4.3,0.0000,0.5000,1.5000,1.0000,1.0000,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.5000,1.0000,1.5000,0.5000,10.0000
504,2.7-4.8,0.0000,1.5000,1.5000,1.5000,0.5000,0.5000,0.5000,0.0000,0.5000,0.0000,0.5000,0.5000,0.5000,1.0000,1.0000,1.5000,1.5000,1.5000,0.0000,14.5000
505,2.7-5.0,0.0000,1.5000,1.5000,1.5000,1.0000,0.5000,2.0000,0.0000,1.0000,0.5000,0.5000,0.5000,1.5000,1.5000,1.5000,1.0000,1.5000,1.5000,1.0000,20.0000
506,2.7-5.8,0.5000,1.0000,1.0000,1.5000,0.5000,0.0000,0.0000,0.0000,0.5000,1.0000,1.0000,1.0000,1.5000,1.0000,2.0000,1.5000,1.5000,1.5000,1.0000,18.0000
507,2.7-6.0,0.0000,0.0000,1.0000,1.5000,0.5000,1.0000,1.0000,0.0000,0.5000,0.5000,0.5000,0.0000,1.5000,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,9.0000
508,2.7-6.5,0.5000,1.0000,1.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.5000,1.0000,1.5000,1.0000,1.5000,1.5000,1.5000,1.5000,1.5000,1.5000,0.0000,17.0000
509,2.7-7.0,0.0000,0.0000,0.5000,1.0000,1.5000,0.0000,0.5000,0.0000,0.5000,0.0000,1.0000,1.0000,0.5000,0.5000,0.5000,1.0000,1.5000,0.5000,0.0000,10.5000
510,2.8-0.0,0.0000,0.0000,0.0000,0.2000,0.8000,0.6000,0.6000,0.0000,0.6000,0.2000,0.0000,0.2000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,0.4000,6.0000
511,2.8-0.2,0.0000,0.0000,0.0000,2.0000,2.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000
512,2.8-0.3,0.0000,0.5000,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,4.5000
513,2.8-0.5,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.3333,0.3333,0.0000,0.3333,0.6667,0.6667,0.3333,0.0000,3.3333
514,2.8-0.6,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,5.0000
515,2.8-0.7,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,2.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,14.0000
516,2.8-0.8,0.0000,0.0000,0.0000,1.0000,1.0000,0.3333,1.0000,0.0000,1.6667,0.3333,0.0000,0.6667,0.6667,0.3333,0.6667,0.6667,0.6667,0.6667,0.0000,9.6667
517,2.8-1.0,0.0000,0.1250,0.0000,0.0000,0.1250,0.1250,0.5000,0.0000,0.5000,0.1250,0.0000,0.1250,0.7500,0.2500,0.3750,0.2500,0.1250,0.1250,0.0000,3.5000
518,2.8-1.2,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,12.0000
519,2.8-1.5,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.0000,0.0000,2.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,9.0000
520,2.8-1.7,1.0000,0.0000,0.0000,2.0000,2.0000,2.0000,2.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,19.0000
521,2.8-1.8,0.0000,0.6667,0.0000,0.0000,1.3333,0.6667,0.6667,0.0000,1.0000,0.3333,0.0000,0.6667,0.3333,0.3333,0.6667,0.6667,0.6667,0.6667,0.3333,9.0000
522,2.8-2.0,0.0000,0.0000,0.0000,0.2000,0.2000,0.2000,0.2000,0.0000,0.4000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.4000,0.4000,0.2000,0.0000,3.0000
523,2.8-2.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000
524,2.8-2.5,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.5000,0.0000,1.5000,0.0000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,6.0000
525,2.8-2.6,0.0000,0.0000,0.0000,0.3333,1.0000,0.3333,0.3333,0.0000,1.3333,0.3333,0.0000,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,6.3333
526,2.8-2.7,0.5000,0.5000,0.0000,0.5000,1.0000,1.5000,1.5000,0.0000,1.5000,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5000,0.0000,0.5000,0.5000,10.5000
527,2.8-2.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
